"payment_month","user_id","new_users","user_revenue","new_revenue","churned_users","churned_revenue","returned_users","back_from_churn_revenue","expansion_mrr","contraction_mrr","customer_lifetime","customer_lifetime_value","game_name","language","has_older_device_model","age","age_groups"
2022-10-01,bBOj8UKjraXzMIPrGBdCrQ==,,12.21,,,,,,,-16.86,120,124.05,game 3,uk,false,28,"25-30"
2022-10-01,Bcs3CbYx2EpbL9otxlEUmg==,,96.84,,Bcs3CbYx2EpbL9otxlEUmg==,96.84,,,20.82,,238,504.15,game 3,uk,true,18,"18-24"
2022-10-01,BDvlXttM/hbupcLic+5ZWg==,,12.9,,,,,,,-28.65,204,199.98,game 3,uk,false,29,"25-30"
2022-10-01,BE42Fj9cBAbbch80IpA8Dw==,,47.22,,,,,,31.65,,77,116.31,game 3,uk,false,30,"25-30"
2022-10-01,bF11PeUgiQ6ebhHTaDNDJA==,bF11PeUgiQ6ebhHTaDNDJA==,18.78,18.78,bF11PeUgiQ6ebhHTaDNDJA==,18.78,,,,,1,18.78,game 3,ru,false,33,"31-35"
2022-10-01,BLnx9pj0y+SVkckLR/01qw==,,85.20,,,,,,43.65,,105,185.04,game 3,uk,false,25,"25-30"
2022-10-01,BOcGlFXXESDUbttxDzQIQw==,,58.14,,,,,,,-41.31,126,290.19,game 3,uk,false,32,"31-35"
2022-10-01,BTD3ZjLKfkT6ZRBT9zRwtg==,,27.00,,,,BTD3ZjLKfkT6ZRBT9zRwtg==,27.00,,,211,264.96,game 3,uk,true,14,"14-17"
2022-10-01,bZDMuXKM3RFajmZa/yIpsw==,,91.83,,,,,,77.28,,100,186.96,game 3,uk,false,23,"18-24"
2022-10-01,c5qsNfxhW80Ws3aBXDa1nA==,,83.16,,,,,,11.34,,129,211.20,game 3,uk,false,18,"18-24"
2022-10-01,Cabfx2Uhcg6oOXYHLUa+rg==,Cabfx2Uhcg6oOXYHLUa+rg==,18.84,18.84,Cabfx2Uhcg6oOXYHLUa+rg==,18.84,,,,,1,18.84,game 3,uk,true,15,"14-17"
2022-10-01,cf1ykPUohKTUjtI6cAMhVw==,cf1ykPUohKTUjtI6cAMhVw==,12.24,12.24,cf1ykPUohKTUjtI6cAMhVw==,12.24,,,,,1,12.24,game 2,ru,true,21,"18-24"
2022-10-01,cjAwQwy//1xm2O5pNRveqw==,cjAwQwy//1xm2O5pNRveqw==,74.28,74.28,,,,,,,60,171.15,game 3,ru,false,22,"18-24"
2022-10-01,cOCixiBbcAHemYgbNdoTcw==,,66.09,,,,,,23.28,,153,275.01,game 3,uk,false,20,"18-24"
2022-10-01,crKNTIblJ0113SKEtSJQHw==,,21.24,,,,,,,-30.33,220,423.36,game 3,uk,false,16,"14-17"
2022-10-01,D0sawvsyqnyUMXNy+aXo7Q==,D0sawvsyqnyUMXNy+aXo7Q==,72.69,72.69,,,,,,,83,120.87,game 3,uk,false,19,"18-24"
2022-10-01,d7kiN4CYGndV2/L4yQeZ4g==,,60.12,,,,,,33.48,,136,289.17,game 3,ru,false,19,"18-24"
2022-10-01,DAMO0tILVRlXZhYONdvs0Q==,,70.62,,DAMO0tILVRlXZhYONdvs0Q==,70.62,,,16.47,,145,279.84,game 3,uk,false,15,"14-17"
2022-10-01,dpfu6t8G4blqMn55KM8bSg==,,112.20,,,,,,50.64,,192,400.32,game 3,uk,false,16,"14-17"
2022-10-01,dQAFHVkiiCKfawYALbHZeA==,,18.0,,dQAFHVkiiCKfawYALbHZeA==,18.0,dQAFHVkiiCKfawYALbHZeA==,18.0,,,80,49.02,game 3,uk,false,26,"25-30"
2022-10-01,dSGXNzIxO3joRVr1Eem+WQ==,,13.23,,dSGXNzIxO3joRVr1Eem+WQ==,13.23,,,,-2.49,22,28.95,game 3,uk,false,29,"25-30"
2022-10-01,dUXVADLWvf2uvh+Q6TNrMw==,,36.63,,,,dUXVADLWvf2uvh+Q6TNrMw==,36.63,,,176,190.32,game 3,ru,false,19,"18-24"
2022-10-01,dVTYjVpXbOM/sOgCq4CV0g==,,75.54,,,,,,,-51.66,121,271.29,game 3,uk,false,25,"25-30"
2022-10-01,dxXTsxsoGNYPn+1rVBAUww==,,18.21,,dxXTsxsoGNYPn+1rVBAUww==,18.21,,,2.16,,60,48.24,game 3,uk,false,33,"31-35"
2022-10-01,e/6IajqZ922YY1rh2ErMJQ==,,49.08,,,,,,,-21.06,191,876.60,game 3,en,false,25,"25-30"
2022-10-01,eCd4MBHIR4qUWapg05TFLQ==,,70.95,,,,,,48.03,,218,242.04,game 3,ru,false,18,"18-24"
2022-10-01,eoqO46DzxSrKA2rredUNyQ==,,189.12,,eoqO46DzxSrKA2rredUNyQ==,189.12,,,175.23,,125,320.94,game 3,uk,false,24,"18-24"
2022-10-01,EPRgsEIjWdzmRbzsHZ48zg==,,130.77,,,,,,68.61,,117,266.58,game 3,uk,false,25,"25-30"
2022-10-01,F03P4YcFbbtcWUlujjIQmQ==,,136.86,,,,,,57.78,,159,392.49,game 3,ru,true,20,"18-24"
2022-10-01,f9cWBjiN4c8lXAkBhdqK6Q==,,111.36,,,,,,88.23,,56,189.30,game 3,uk,false,21,"18-24"
2022-10-01,FbbhrtuL39vfmatF2ObVfA==,,114.09,,,,,,71.49,,95,284.22,game 3,uk,false,16,"14-17"
2022-10-01,FLqAK4qKiMkvlLBgGwbBnQ==,,16.05,,FLqAK4qKiMkvlLBgGwbBnQ==,16.05,,,,-28.65,149,138.39,game 3,ru,false,31,"31-35"
2022-10-01,FnaqKQlPHm2pH1+S+K+Gfg==,FnaqKQlPHm2pH1+S+K+Gfg==,15.48,15.48,,,,,,,45,76.53,game 3,uk,false,19,"18-24"
2022-10-01,fq8oNQ55zdVqL3GK0IjuYg==,fq8oNQ55zdVqL3GK0IjuYg==,31.74,31.74,fq8oNQ55zdVqL3GK0IjuYg==,31.74,,,,,8,31.74,game 3,uk,false,25,"25-30"
2022-10-01,Fqu+/F0rn1G4YP3f3yHA1Q==,,33.69,,,,,,4.35,,261,198.33,game 3,uk,false,21,"18-24"
2022-10-01,fuL+cD0zV6Gn4ypTYmXUgw==,,86.01,,,,,,,-10.65,143,397.95,game 3,uk,false,16,"14-17"
2022-10-01,fvYhEtD56gROaXqCi9/z/Q==,,67.17,,,,,,14.85,,176,552.51,game 3,uk,false,19,"18-24"
2022-10-01,G073LR6lQoatStpZMzNVOQ==,,16.65,,,,,,,-18.45,95,235.77,game 3,uk,false,25,"25-30"
2022-10-01,GEAVJz1gd3SThbDZR01fcA==,,26.22,,GEAVJz1gd3SThbDZR01fcA==,26.22,,,,-33.84,191,333.36,game 3,uk,false,14,"14-17"
2022-10-01,geIiJ1L04w2qAE0qzQUb2g==,,37.17,,,,,,14.25,,143,270.12,game 3,uk,false,23,"18-24"
2022-10-01,Ghk2iJmzSUW4qLsmJgwOcw==,,152.43,,,,Ghk2iJmzSUW4qLsmJgwOcw==,152.43,,,279,696.72,game 3,uk,false,16,"14-17"
2022-10-01,GOl6BQXsy0zvbvIWIoKEQw==,,139.68,,,,,,121.41,,193,467.07,game 3,ru,false,18,"18-24"
2022-10-01,G+PCL1Jo+k4D3zpLGa3+aQ==,,23.1,,,,,,4.98,,91,116.88,game 3,uk,true,25,"25-30"
2022-10-01,gPRMy8HkmaiyX+13OxuP/A==,,38.22,,,,,,,-15.30,217,343.20,game 3,ru,false,21,"18-24"
2022-10-01,Grpkzd4XIHh+ZbTMNxnUGg==,,17.16,,Grpkzd4XIHh+ZbTMNxnUGg==,17.16,Grpkzd4XIHh+ZbTMNxnUGg==,17.16,,,194,109.08,game 3,ru,false,30,"25-30"
2022-10-01,gT0iqDKuIXNm4ceMd9eZ1A==,,38.85,,,,,,,-11.10,153,310.26,game 3,uk,false,20,"18-24"
2022-10-01,gxZPbCoYIu8slavUm05KGA==,,14.91,,,,,,,-34.59,125,147.57,game 3,ru,false,14,"14-17"
2022-10-01,Hamw6F2EZmJfI2glmE2NEg==,,19.02,,,,,,,-1.89,208,242.97,game 3,ru,true,24,"18-24"
2022-10-01,hi1ErLiMLDP0HWvMqLKv6g==,,55.11,,,,,,,-24.45,162,429.54,game 3,ru,false,18,"18-24"
2022-10-01,hJC/g1L2PFnPlGoqsvD2/g==,hJC/g1L2PFnPlGoqsvD2/g==,28.95,28.95,,,,,,,36,65.88,game 3,ru,false,26,"25-30"
2022-10-01,HQB3hZuYcu0z8jVIl5bbug==,HQB3hZuYcu0z8jVIl5bbug==,61.80,61.80,,,,,,,68,96.87,game 3,uk,false,17,"14-17"
2022-10-01,HWpnvfSvYzUsQCcCKhetIg==,,67.02,,,,,,30.12,,145,399.60,game 3,uk,false,19,"18-24"
2022-10-01,HxWcXHURvvtOJkrXAcDxQg==,,38.40,,,,,,,-4.32,301,612.63,game 3,uk,false,15,"14-17"
2022-10-01,ICBVvRc9TR+qF7IoBfEWsQ==,,80.73,,,,,,38.82,,88,198.99,game 3,uk,true,18,"18-24"
2022-10-01,iFFApiXZ2wPdS666BLpKZw==,,15.48,,iFFApiXZ2wPdS666BLpKZw==,15.48,,,,-38.46,191,248.28,game 3,uk,false,18,"18-24"
2022-10-01,iFnn4bfYgNs8OS5MCcLjeA==,,61.77,,,,,,33.84,,199,144.48,game 3,uk,false,28,"25-30"
2022-10-01,Jp0hnV9XOJGVV5jpFhlqgQ==,,46.89,,,,Jp0hnV9XOJGVV5jpFhlqgQ==,46.89,,,269,422.28,game 3,uk,false,25,"25-30"
2022-10-01,jQW6YmVUlZdePPY7F9NgMg==,,40.92,,,,,,28.80,,52,111.36,game 3,uk,false,30,"25-30"
2022-10-01,juwM8fLyplCQTgKTP8dJgQ==,,55.50,,,,,,5.61,,124,150.93,game 3,ru,false,34,"31-35"
2022-10-01,jVhb69DTRT5TSWYEiUrlbg==,,78.48,,,,,,36.09,,267,443.16,game 3,uk,false,20,"18-24"
2022-10-01,K5c4Zypq0/6iQYmv/Dqm5A==,K5c4Zypq0/6iQYmv/Dqm5A==,24.96,24.96,,,,,,,20,43.08,game 3,uk,false,21,"18-24"
2022-10-01,K/6KHxREKTlFZXRfBNVNuQ==,,16.83,,K/6KHxREKTlFZXRfBNVNuQ==,16.83,,,,-14.70,184,155.79,game 3,ru,false,19,"18-24"
2022-10-01,KFO5m0KyIyGE1D5YZHC8Wg==,KFO5m0KyIyGE1D5YZHC8Wg==,25.71,25.71,KFO5m0KyIyGE1D5YZHC8Wg==,25.71,,,,,9,25.71,game 1,uk,true,21,"18-24"
2022-10-01,k+mv8oxK5y+607GU9LGO+A==,k+mv8oxK5y+607GU9LGO+A==,49.65,49.65,,,,,,,39,82.41,game 3,uk,false,17,"14-17"
2022-10-01,Krr8Kwf65LaX8LctHRsFWg==,Krr8Kwf65LaX8LctHRsFWg==,72.36,72.36,,,,,,,87,185.64,game 3,ru,false,16,"14-17"
2022-10-01,lHTzlMgVj6HJZc31yCCDng==,lHTzlMgVj6HJZc31yCCDng==,46.29,46.29,,,,,,,19,61.02,game 3,uk,false,19,"18-24"
2022-10-01,lJW2nxFOiXDfsmSrwGsFQw==,,23.79,,,,,,,-42.54,136,190.68,game 3,uk,false,20,"18-24"
2022-10-01,LO9NuZYI6zP2HXEBAS4wpw==,,29.31,,,,,,13.53,,113,141.45,game 3,uk,false,23,"18-24"
2022-10-01,lx3SsUV7NOrv93tCexVp5A==,,29.85,,,,,,6.00,,131,123.33,game 3,uk,false,16,"14-17"
2022-10-01,MAkig8NeMsTs73r6K0uDpA==,,48.27,,,,,,33.72,,92,126.54,game 3,uk,false,20,"18-24"
2022-10-01,mEtO8F+CRPGmaJ8SHa7BbA==,,31.17,,,,,,4.05,,86,107.13,game 3,uk,false,32,"31-35"
2022-10-01,MJrNeNCAIVBe/OSRGhrelw==,MJrNeNCAIVBe/OSRGhrelw==,69.78,69.78,MJrNeNCAIVBe/OSRGhrelw==,69.78,,,,,12,69.78,game 3,uk,true,21,"18-24"
2022-10-01,mq7MyR1XHK5rM4mgtKjsgg==,mq7MyR1XHK5rM4mgtKjsgg==,12.51,12.51,mq7MyR1XHK5rM4mgtKjsgg==,12.51,,,,,1,12.51,game 3,uk,false,40,"36-40"
2022-10-01,MRcEXu/KG95hsIyJM/816A==,,32.10,,,,,,17.43,,193,186.93,game 3,uk,false,32,"31-35"
2022-10-01,mRT725ZK68AhE3Sk9xH5cw==,mRT725ZK68AhE3Sk9xH5cw==,43.68,43.68,,,,,,,86,111.24,game 3,ru,false,29,"25-30"
2022-10-01,MSxDpyVU8A+9Wgmnb8b1IQ==,,68.58,,,,,,41.04,,146,224.85,game 3,uk,false,14,"14-17"
2022-10-01,mzGpnrpyuOB+qfwTJ0XliQ==,mzGpnrpyuOB+qfwTJ0XliQ==,77.70,77.70,,,,,,,50,146.01,game 3,ru,false,16,"14-17"
2022-10-01,nfIwLLLuemHymdg1HYidrA==,nfIwLLLuemHymdg1HYidrA==,72.78,72.78,,,,,,,68,151.20,game 3,uk,false,19,"18-24"
2022-10-01,nklUUkirU5GYU5ZtNOgx8w==,,30.57,,,,nklUUkirU5GYU5ZtNOgx8w==,30.57,,,226,164.22,game 3,ru,true,20,"18-24"
2022-10-01,NntDesROB4ANrudTCXEScA==,,47.79,,,,NntDesROB4ANrudTCXEScA==,47.79,,,128,114.54,game 3,ru,false,37,"36-40"
2022-10-01,Np8MbaAllrt9d2F+g1ZvJQ==,,53.82,,,,,,,-67.20,111,354.63,game 3,uk,false,22,"18-24"
2022-10-01,nPrRQwP3UZo2KBlM2mJ8fg==,,60.03,,,,,,42.87,,270,483.72,game 3,uk,false,24,"18-24"
2022-10-01,nS8ODZHVyaod50PqOekmOw==,nS8ODZHVyaod50PqOekmOw==,12.6,12.6,nS8ODZHVyaod50PqOekmOw==,12.6,,,,,1,12.6,game 3,ru,false,44,"41-45"
2022-10-01,OAAGTJfPU2ECPJT1KYm2ZQ==,,17.64,,,,,,,-4.50,101,200.73,game 3,uk,false,22,"18-24"
2022-10-01,orbgZNBGuhZZx63HTAbyIw==,,35.76,,orbgZNBGuhZZx63HTAbyIw==,35.76,,,,-18.69,198,636.42,game 3,uk,false,25,"25-30"
2022-10-01,ORSvkhCut21rsk0cVtJfJA==,,47.61,,,,,,,-98.64,95,285.39,game 3,uk,false,21,"18-24"
2022-10-01,+osJakLn8jv4bzFmPieelw==,,21.06,,,,,,,-22.86,100,122.04,game 3,uk,false,30,"25-30"
2022-10-01,Ox0UcaMHdCuTLe5/JQrJMQ==,,42.90,,Ox0UcaMHdCuTLe5/JQrJMQ==,42.90,Ox0UcaMHdCuTLe5/JQrJMQ==,42.90,,,98,125.55,game 3,ru,false,18,"18-24"
2022-10-01,p0Ysy5XSVvKlZbKqzjyJgQ==,,39.69,,,,p0Ysy5XSVvKlZbKqzjyJgQ==,39.69,,,156,134.91,game 3,uk,false,25,"25-30"
2022-10-01,pLOCMIX+imLIzoDehgdOPA==,,46.80,,,,,,,-63.09,215,665.34,game 3,uk,false,22,"18-24"
2022-10-01,prNQwR2IPPsvGpFgOpcGaQ==,,47.46,,prNQwR2IPPsvGpFgOpcGaQ==,47.46,prNQwR2IPPsvGpFgOpcGaQ==,47.46,,,200,212.94,game 3,uk,false,14,"14-17"
2022-10-01,PzG6g7FMYUPp0RMvXhfesQ==,,19.23,,,,,,,-17.22,112,85.32,game 3,uk,false,34,"31-35"
2022-10-01,Q6BQCpZ1b6I15evvHZ6xYA==,Q6BQCpZ1b6I15evvHZ6xYA==,27.18,27.18,,,,,,,76,117.81,game 3,uk,false,17,"14-17"
2022-10-01,q8UcdT1sZCl07AqhDVz5ZA==,,33.0,,,,,,,-28.98,137,275.58,game 3,uk,false,15,"14-17"
2022-10-01,qEF/fPDQLJPXIx6RiSIP1A==,,17.67,,,,,,,-59.37,203,334.05,game 3,uk,false,20,"18-24"
2022-10-01,QoHEss2e+b385deeX2p39Q==,,13.47,,QoHEss2e+b385deeX2p39Q==,13.47,,,,-45.60,123,284.49,game 3,ru,false,22,"18-24"
2022-10-01,q+yzIb2a/avnS9k89SDQVw==,,19.65,,,,q+yzIb2a/avnS9k89SDQVw==,19.65,,,125,105.81,game 3,uk,true,19,"18-24"
2022-10-01,QZBiEFECZAgVl5IkN9/cFw==,,130.92,,QZBiEFECZAgVl5IkN9/cFw==,130.92,,,,-121.74,176,888.06,game 3,en,false,16,"14-17"
2022-10-01,r9AjQVS2nstu5lpVmDlihA==,,94.71,,,,r9AjQVS2nstu5lpVmDlihA==,94.71,,,199,306.81,game 3,ru,false,22,"18-24"
2022-10-01,RiIlY436bXNX8MIW9vUaAQ==,,23.52,,,,,,,-55.56,128,176.64,game 3,uk,true,18,"18-24"
2022-10-01,RoTHCVmIeMQXudXxn3ykNw==,,32.85,,RoTHCVmIeMQXudXxn3ykNw==,32.85,,,,-2.70,55,112.02,game 3,uk,false,21,"18-24"
2022-10-01,RwtKwrRSrVpyAMRaDyhr8g==,,34.44,,,,,,19.23,,201,159.63,game 3,uk,false,44,"41-45"
2022-10-01,S0TSw0AJ4KdmgXzAzX0p5Q==,S0TSw0AJ4KdmgXzAzX0p5Q==,19.29,19.29,,,,,,,54,53.70,game 3,uk,false,23,"18-24"
2022-10-01,sQqTFx1o31w2foAIr2LKNw==,,16.86,,,,,,,-32.88,135,116.01,game 3,uk,false,32,"31-35"
2022-10-01,sthXYk64G/Zkc+7xA3xUbw==,sthXYk64G/Zkc+7xA3xUbw==,47.46,47.46,sthXYk64G/Zkc+7xA3xUbw==,47.46,,,,,15,47.46,game 2,uk,false,21,"18-24"
2022-10-01,SwiAKdzn0b+A4XegM5x0Hw==,,42.03,,,,,,,-0.24,125,215.01,game 3,uk,false,16,"14-17"
2022-10-01,SyWxmJ+Ha8K2C9UJt8blVA==,,29.67,,,,,,,-23.34,267,232.74,game 3,ru,false,25,"25-30"
2022-10-01,TamEW7rhOwxDSDgAWZHDnQ==,TamEW7rhOwxDSDgAWZHDnQ==,12.0,12.0,,,,,,,48,77.28,game 3,uk,false,23,"18-24"
2022-10-01,tBFTAZra3r5TkHhDubnYyg==,tBFTAZra3r5TkHhDubnYyg==,91.86,91.86,,,,,,,70,148.68,game 3,uk,false,19,"18-24"
2022-10-01,TWDA+aUZ8OPMHOtz5cPPXA==,,13.92,,,,TWDA+aUZ8OPMHOtz5cPPXA==,13.92,,,212,132.45,game 3,ru,false,20,"18-24"
2022-10-01,Uen3Ap0lnrgWVWJtFCSo7g==,,14.85,,Uen3Ap0lnrgWVWJtFCSo7g==,14.85,,,,-5.34,229,199.95,game 3,ru,false,17,"14-17"
2022-10-01,UFVjte0RzYKTngAiVvjqPQ==,,22.65,,,,,,3.24,,118,110.70,game 3,uk,false,17,"14-17"
2022-10-01,UIYPIs8zzm4uX6+FZvTqNw==,UIYPIs8zzm4uX6+FZvTqNw==,14.4,14.4,UIYPIs8zzm4uX6+FZvTqNw==,14.4,,,,,1,14.4,game 3,ru,false,19,"18-24"
2022-10-01,UNcp1RmIObUiGNqLDHjNVw==,,38.1,,,,,,,-31.74,218,231.54,game 3,uk,false,16,"14-17"
2022-10-01,unoAVprNoepzjDQwQzWj6A==,unoAVprNoepzjDQwQzWj6A==,36.75,36.75,,,,,,,65,92.34,game 3,uk,false,15,"14-17"
2022-10-01,+uszcWROLhovU7doCmFOiQ==,,36.57,,+uszcWROLhovU7doCmFOiQ==,36.57,+uszcWROLhovU7doCmFOiQ==,36.57,,,57,59.22,game 2,uk,false,18,"18-24"
2022-10-01,UuQtA3rK0dpF7TttUoIAyg==,UuQtA3rK0dpF7TttUoIAyg==,21.81,21.81,,,,,,,29,80.97,game 3,uk,false,19,"18-24"
2022-10-01,ux4Q9iTbOyaU1c/0SKvF7w==,ux4Q9iTbOyaU1c/0SKvF7w==,12.03,12.03,,,,,,,85,137.43,game 3,uk,false,26,"25-30"
2022-10-01,V1hFT6jms7MK4yi6EFdt6A==,,33.09,,,,,,0.99,,80,113.79,game 3,uk,true,18,"18-24"
2022-10-01,V7J42heW8l19wiBJ8UpRyw==,,56.64,,,,,,2.40,,275,545.46,game 3,ru,false,25,"25-30"
2022-10-01,v9uJC6CIm0KR00+LpWQUBg==,,34.62,,,,,,16.41,,182,337.71,game 3,uk,false,18,"18-24"
2022-10-01,va4krMfpHwzELV/AUI7WHQ==,,58.20,,,,,,13.95,,95,145.44,game 3,uk,false,20,"18-24"
2022-10-01,VAduzk1Og0uicXfMLD3VbQ==,,80.04,,,,,,,-41.97,126,266.07,game 3,uk,false,25,"25-30"
2022-10-01,Veep00i4vvZbTAVD6GMoiA==,,126.84,,,,,,77.31,,233,389.67,game 3,uk,false,38,"36-40"
2022-10-01,VGEh7S+cxW9PT7H8KNgEGQ==,,158.67,,,,,,,-61.41,130,948.75,game 3,uk,false,24,"18-24"
2022-10-01,Vn7Z6/B2x4f/w8R6xVfw5w==,,67.08,,,,,,,-5.46,160,274.02,game 3,uk,false,18,"18-24"
2022-10-01,VTaIkhD9hJKcnvA6Kw5p9g==,,40.74,,,,,,12.42,,98,307.80,game 3,ru,false,25,"25-30"
2022-10-01,Vtl1tAkN8ajIRaOwKulKyQ==,Vtl1tAkN8ajIRaOwKulKyQ==,42.0,42.0,,,,,,,54,120.48,game 3,uk,false,25,"25-30"
2022-10-01,VzxrkGURuahRUx/43mjAFQ==,,12.33,,VzxrkGURuahRUx/43mjAFQ==,12.33,VzxrkGURuahRUx/43mjAFQ==,12.33,,,92,68.97,game 3,uk,false,37,"36-40"
2022-10-01,W6fRYNhsTNHQkvkoFEUaVQ==,,36.03,,,,,,,-7.47,286,472.20,game 3,uk,false,16,"14-17"
2022-10-01,wA+Rd++M6EKUppqQeb+pTw==,,31.92,,,,,,19.77,,144,101.31,game 3,uk,false,20,"18-24"
2022-10-01,WDsSR+yQGqoMMBfCxqkZlw==,,71.91,,,,WDsSR+yQGqoMMBfCxqkZlw==,71.91,,,191,360.51,game 3,uk,false,24,"18-24"
2022-10-01,wDXJbTe2RLmAMKsPm5zZDg==,,98.55,,wDXJbTe2RLmAMKsPm5zZDg==,98.55,,,74.22,,171,582.00,game 3,ru,false,17,"14-17"
2022-10-01,WHwqHTWZHdOrSBFh/vackQ==,,66.84,,WHwqHTWZHdOrSBFh/vackQ==,66.84,,,53.64,,37,80.04,game 3,uk,false,18,"18-24"
2022-10-01,wjWDL/+l9D+LVt/9gNMH5Q==,,118.62,,,,,,75.09,,174,258.27,game 3,ru,false,20,"18-24"
2022-10-01,WMcncRFNp4e91e/Y3CwEvQ==,,19.74,,,,,,,-37.32,154,205.50,game 3,uk,false,23,"18-24"
2022-10-01,wRHnn4opzbqIBjFFNpBJtw==,,13.59,,,,wRHnn4opzbqIBjFFNpBJtw==,13.59,,,117,57.06,game 3,uk,false,29,"25-30"
2022-10-01,WRx4ye0bvLc4925ketwxzQ==,WRx4ye0bvLc4925ketwxzQ==,19.8,19.8,,,,,,,60,146.85,game 3,uk,false,14,"14-17"
2022-10-01,WSQTlRZJRg4Rb+rqe56nJg==,,32.13,,,,,,1.62,,170,169.05,game 3,uk,false,26,"25-30"
2022-10-01,Wua5DlzLb2yNeSrcG9Xi3g==,,26.28,,Wua5DlzLb2yNeSrcG9Xi3g==,26.28,,,8.61,,201,172.53,game 3,uk,false,23,"18-24"
2022-10-01,XD0CalOV926o6zGoOAKfVA==,XD0CalOV926o6zGoOAKfVA==,12.75,12.75,XD0CalOV926o6zGoOAKfVA==,12.75,,,,,1,12.75,game 3,uk,true,14,"14-17"
2022-10-01,xnLJlU804PSS9tXKmm7gZQ==,,27.30,,,,,,,-5.40,243,353.61,game 3,ru,true,21,"18-24"
2022-10-01,+XPKfmhBmI2NdGQ96Iaysg==,,16.35,,,,,,,-5.52,181,134.22,game 3,uk,false,38,"36-40"
2022-10-01,XqdSNtx2TLDI6FMex45KTw==,,17.13,,XqdSNtx2TLDI6FMex45KTw==,17.13,,,,-1.41,51,35.67,game 3,uk,false,33,"31-35"
2022-10-01,xSi5UajdkNHXppWOTm6g8w==,,155.16,,,,,,87.60,,170,522.09,game 3,uk,false,20,"18-24"
2022-10-01,xU11jJIA4UIYu7pmqJ4kvg==,,32.1,,,,xU11jJIA4UIYu7pmqJ4kvg==,32.1,,,133,106.17,game 3,uk,false,25,"25-30"
2022-10-01,xVwGwMaEG1yZydv5VIfEQA==,,47.22,,,,,,,-15.75,208,246.75,game 3,uk,false,22,"18-24"
2022-10-01,YC2fZQTQXV2UR1/WHDrVqw==,YC2fZQTQXV2UR1/WHDrVqw==,33.54,33.54,,,,,,,61,219.18,game 3,uk,false,14,"14-17"
2022-10-01,yFNWN0sYyxkSJ+yLRq1WqA==,,34.35,,,,,,,-79.92,112,376.26,game 3,uk,false,16,"14-17"
2022-10-01,yH7KH2AG/PGgQiNV7uTTGg==,,54.69,,yH7KH2AG/PGgQiNV7uTTGg==,54.69,yH7KH2AG/PGgQiNV7uTTGg==,54.69,,,85,69.57,game 3,ru,false,19,"18-24"
2022-10-01,ymEApWLjh3I9oLJnWIBHFA==,,17.7,,,,,,,-15.57,93,75.06,game 3,uk,false,19,"18-24"
2022-10-01,Y/nf8iBu/UCaNAuIRRjVwA==,,43.53,,Y/nf8iBu/UCaNAuIRRjVwA==,43.53,,,23.37,,221,263.34,game 3,uk,false,15,"14-17"
2022-10-01,ytNOQh7e6qNGQNC0T3RBxw==,,17.82,,,,,,,-72.27,167,179.34,game 3,ru,true,26,"25-30"
2022-10-01,yZ1P1v1eYIbyD5wRy0chGw==,,17.64,,,,,,2.73,,50,63.33,game 3,uk,false,33,"31-35"
2022-10-01,zeu++qOqokuGcT0ghN97bQ==,,31.8,,zeu++qOqokuGcT0ghN97bQ==,31.8,zeu++qOqokuGcT0ghN97bQ==,31.8,,,61,91.14,game 3,ru,false,34,"31-35"
2022-10-01,ZmjMhgyYl6o8iFq964FEWg==,,41.76,,,,,,,-25.89,264,433.83,game 3,ru,false,17,"14-17"
2022-10-01,zmZPan/KZoyrIR2r/SvLdA==,,56.58,,,,,,31.50,,235,590.07,game 3,ru,false,15,"14-17"
2022-10-01,zSepnWFgLH0tQb1s4mxKZQ==,,48.63,,,,,,8.76,,278,335.01,game 3,uk,false,24,"18-24"
2022-10-01,ZU1vF9G4TjB+iEZ001MU3g==,,16.11,,,,ZU1vF9G4TjB+iEZ001MU3g==,16.11,,,182,91.32,game 3,ru,false,29,"25-30"
2022-11-01,"06RPvlsFPCmM9ag+iSM/Ag==",,39.78,,"06RPvlsFPCmM9ag+iSM/Ag==",39.78,,,14.04,,237,227.79,game 3,ru,false,34,"31-35"
2022-11-01,"0A5RkQrm+GBgG7KSFk/xhw==",,72.93,,"0A5RkQrm+GBgG7KSFk/xhw==",72.93,,,37.20,,185,299.76,game 3,uk,false,31,"31-35"
2022-11-01,"0dJXy70SFjxVR6YgOPZzMQ==","0dJXy70SFjxVR6YgOPZzMQ==",17.19,17.19,"0dJXy70SFjxVR6YgOPZzMQ==",17.19,,,,,1,17.19,game 3,uk,false,27,"25-30"
2022-11-01,"14RMzQMoG017OLkaDBFjng==",,12.75,,"14RMzQMoG017OLkaDBFjng==",12.75,"14RMzQMoG017OLkaDBFjng==",12.75,,,136,27.18,game 3,uk,false,36,"36-40"
2022-11-01,"1BBMagZRq/39AV1l2rm4Iw==",,148.14,,"1BBMagZRq/39AV1l2rm4Iw==",148.14,,,92.34,,112,327.78,game 3,ru,false,23,"18-24"
2022-11-01,"1jx1AjqUwE9sbCyafQnUNQ==",,20.13,,,,,,,-26.85,193,212.79,game 3,ru,false,25,"25-30"
2022-11-01,"1KzlDBp5hORL7Y5PBaB+0g==",,63.27,,,,,,,-13.92,89,220.38,game 3,uk,false,22,"18-24"
2022-11-01,"1tIsLi6U0zW1RIuaViNanA==",,18.15,,,,,,,-11.10,86,150.24,game 3,uk,false,20,"18-24"
